Magn,-39.084328,71.033409,-43.360886, 
Acc,0.043072,9.564454,2.328300, 
Gyro,0.350000,0.000000,-0.420000, 
Magn,-34.667744,72.188469,-39.120327, 
Acc,0.014357,9.581204,2.282834, 
Gyro,0.280000,0.070000,-0.560000, 
Magn,-37.538006,73.447731,-41.120850, 
Acc,0.021536,9.514202,2.330693, 
Gyro,0.420000,-0.140000,-0.280000, 
Magn,-38.351105,76.511742,-40.291885, 
Acc,0.090931,9.588383,2.330693, 
Gyro,-0.140000,-0.280000,-0.490000, 
Magn,-37.989365,72.469925,-40.730415, 
Acc,-0.035894,9.655384,2.234976, 
Gyro,4.550000,-1.120000,-0.350000, 
Magn,-36.482471,73.276031,-40.457428, 
Acc,0.016750,9.629062,2.105759, 
Gyro,1.400000,-1.680000,-0.280000, 
Magn,-38.113918,74.603188,-41.332722, 
Acc,0.023929,9.583597,2.352229, 
Gyro,3.360000,-2.170000,0.140000, 
Magn,-39.417809,75.081169,-42.080376, 
Acc,0.342186,9.664956,2.414444, 
Gyro,3.500000,2.380000,1.330000, 
Magn,-39.984413,71.718613,-43.233391, 
Acc,1.596070,9.925783,2.617841, 
Gyro,2.730000,21.980000,8.890000, 
Magn,-38.963058,74.739555,-42.003792, 
Acc,0.576691,9.090658,1.660678, 
Gyro,0.840000,27.440001,28.350000, 
Magn,-38.082272,73.289719,-40.023727, 
Acc,-0.624549,9.291662,2.041151, 
Gyro,7.000000,19.320000,24.710001, 
Magn,-36.780022,75.731445,-38.898685, 
Acc,-0.361329,9.619491,2.313942, 
Gyro,3.570000,-1.750000,3.990000, 
Magn,-37.325150,75.013680,-40.143753, 
Acc,-0.198611,9.892282,2.541268, 
Gyro,2.240000,-21.070000,-7.420000, 
Magn,-37.090923,74.704422,-40.480515, 
Acc,0.201004,9.389771,2.244548, 
Gyro,-4.550000,-33.740002,-12.600000, 
Magn,-36.677700,74.913635,-39.324711, 
Acc,0.387651,9.595561,1.459674, 
Gyro,-8.050000,-30.730000,-22.120001, 
Magn,-37.376957,75.002777,-41.687386, 
Acc,1.107916,9.329948,1.885612, 
Gyro,-15.540000,-17.219999,-21.350000, 
Magn,-37.477962,77.141006,-41.588043, 
Acc,1.146203,9.377807,2.826025, 
Gyro,-10.570000,-4.200000,-8.680000, 
Magn,-37.028027,72.278397,-42.873592, 
Acc,0.899733,9.609919,3.137103, 
Gyro,2.590000,4.970000,0.210000, 
Magn,-36.064079,74.246910,-41.830170, 
Acc,0.591048,9.425665,2.605877, 
Gyro,2.170000,10.080000,2.870000, 
Magn,-37.656635,72.382408,-43.131317, 
Acc,0.083752,9.322770,2.555626, 
Gyro,-2.590000,8.400000,4.340000, 
Magn,-36.467560,69.799545,-42.756020, 
Acc,-0.473796,9.497452,2.605877, 
Gyro,-2.310000,1.680000,2.660000, 
Magn,-38.527573,74.114105,-43.659626, 
Acc,-0.122038,9.466345,2.835596, 
Gyro,1.470000,-0.630000,-0.630000, 
Magn,-37.329079,71.533234,-43.003670, 
Acc,0.047858,9.370628,2.761416, 
Gyro,2.730000,0.700000,-0.980000, 
